x,y
0.160494259305882,3.45298679765377
0.255923309906413,4.27095348853549
0.257844607136469,4.1683737276859
0.531937852326263,4.9427262350544
0.564490835044237,5.23738979159668
0.659768089052821,5.47890056863448
0.670452313943693,5.20601975152057
0.69813949416801,6.14433422981421
0.739280254762875,6.58498377619669
0.746304215368929,6.56716677071524
0.818688320852351,7.17160720414673
0.838109598205959,7.65486372347014
0.863734363067503,8.63596854413177
0.865124771594212,7.40862265473371
0.966699880410539,8.6080995600508
